b'["time", "open", "high", "low", "close", "volume"]'
b'["2022-01-21 17:03:00", "127.879283812", "127.879283812", "127.879283812", "127.879283812", "500"]'
b'["2022-01-21 16:59:00", "127.849647825", "127.849647825", "127.8298905", "127.8298905", "228"]'
b'["2022-01-21 16:26:00", "127.849647825", "127.849647825", "127.8298905", "127.8298905", "501"]'
b'["2022-01-21 16:25:00", "127.879283812", "127.879283812", "127.879283812", "127.879283812", "2200"]'
b'["2022-01-21 16:20:00", "127.8298905", "127.8298905", "127.8298905", "127.8298905", "600"]'
b'["2022-01-21 16:08:00", "127.622438591", "127.622438591", "127.622438591", "127.622438591", "992"]'
b'["2022-01-21 16:04:00", "127.780497189", "127.780497189", "127.780497189", "127.780497189", "53573"]'
b'["2022-01-21 16:02:00", "127.780497189", "127.780497189", "127.780497189", "127.780497189", "45101"]'
b'["2022-01-21 16:01:00", "127.780497189", "127.780497189", "127.602681267", "127.780497189", "67269"]'
b'["2022-01-21 15:59:00", "128.047221071", "128.155886357", "128.047221071", "128.155886357", "61857"]'
b'["2022-01-21 15:57:00", "127.948434448", "127.968191773", "127.810133175", "127.8298905", "52832"]'
b'["2022-01-21 15:56:00", "127.95831311", "127.994469015", "127.879283812", "127.948434448", "67656"]'
b'["2022-01-21 15:54:00", "127.918798461", "127.99782776", "127.899041136", "127.978169222", "22631"]'
b'["2022-01-21 15:53:00", "127.948434448", "128.066978396", "127.928677123", "127.928677123", "29467"]'
b'["2022-01-21 15:51:00", "128.052160402", "128.066978396", "127.829989287", "127.987949097", "31004"]'
b'["2022-01-21 15:47:00", "127.918798461", "128.066978396", "127.908919799", "128.066978396", "23846"]'
b'["2022-01-21 15:46:00", "127.973131104", "128.017585084", "127.854587156", "127.928677123", "27395"]'
b'["2022-01-21 15:43:00", "128.027463747", "128.109753004", "128.017585084", "128.101553714", "18239"]'
b'["2022-01-21 15:39:00", "127.760739864", "127.889162474", "127.721225215", "127.740982539", "23251"]'
b'["2022-01-21 15:37:00", "127.918798461", "127.948434448", "127.740982539", "127.775557857", "17074"]'
b'["2022-01-21 15:32:00", "127.8298905", "127.849647825", "127.790375851", "127.790375851", "16016"]'
b'["2022-01-21 15:28:00", "127.918798461", "127.95831311", "127.8298905", "127.874344481", "13124"]'
b'["2022-01-21 15:27:00", "127.99782776", "128.04228174", "127.899041136", "127.903980468", "17890"]'
b'["2022-01-21 15:25:00", "128.097503463", "128.165765019", "128.057099734", "128.141068363", "13447"]'
b'["2022-01-21 15:24:00", "128.096614383", "128.195401006", "128.085649068", "128.136129032", "9843"]'
b'["2022-01-21 15:22:00", "128.215158331", "128.264551642", "128.165765019", "128.165765019", "8083"]'
b'["2022-01-21 15:20:00", "128.42261024", "128.432488902", "128.294187629", "128.313944954", "8846"]'
b'["2022-01-21 15:19:00", "128.412731577", "128.501639538", "128.412731577", "128.452246227", "13717"]'
b'["2022-01-21 15:18:00", "128.392974253", "128.462124889", "128.313944954", "128.421227227", "29529"]'
b'["2022-01-21 15:12:00", "128.205279669", "128.220097662", "128.042775673", "128.071917727", "11391"]'
b'["2022-01-21 15:08:00", "128.284308967", "128.284308967", "128.12625037", "128.155886357", "21232"]'
b'["2022-01-21 15:07:00", "128.304066292", "128.343580941", "128.259612311", "128.284308967", "12168"]'
b'["2022-01-21 15:05:00", "128.374896301", "128.374896301", "128.294187629", "128.333702279", "4708"]'
b'["2022-01-21 15:04:00", "128.402852915", "128.442367564", "128.333702279", "128.38309559", "7072"]'
b'["2022-01-21 15:01:00", "128.333010772", "128.3623504", "128.284308967", "128.3623504", "5614"]'
b'["2022-01-21 14:59:00", "128.353459603", "128.363338266", "128.25467298", "128.343580941", "13870"]'
b'["2022-01-21 14:57:00", "128.521396863", "128.560911512", "128.491760876", "128.52119929", "3952"]'
b'["2022-01-21 14:56:00", "128.501639538", "128.521396863", "128.472003551", "128.501639538", "7850"]'
b'["2022-01-21 14:55:00", "128.462124889", "128.511518201", "128.462124889", "128.481882214", "6423"]'
b'["2022-01-21 14:53:00", "128.452246227", "128.462124889", "128.373216928", "128.462124889", "48682"]'
b'["2022-01-21 14:52:00", "128.521396863", "128.521396863", "128.432488902", "128.433871915", "8615"]'
b'["2022-01-21 14:51:00", "128.580668837", "128.580668837", "128.531275525", "128.531275525", "3803"]'
b'["2022-01-21 14:50:00", "128.526336194", "128.620183486", "128.526336194", "128.620183486", "6392"]'
b'["2022-01-21 14:48:00", "128.580668837", "128.610304824", "128.560911512", "128.560911512", "3669"]'
b'["2022-01-21 14:47:00", "128.580668837", "128.610304824", "128.560911512", "128.575334359", "3874"]'
b'["2022-01-21 14:43:00", "128.630062149", "128.639940811", "128.560911512", "128.639940811", "5340"]'
b'["2022-01-21 14:41:00", "128.718970109", "128.768363421", "128.659698136", "128.669576798", "6669"]'
b'["2022-01-21 14:36:00", "128.67945546", "128.67945546", "128.580668837", "128.610304824", "7503"]'
b'["2022-01-21 14:33:00", "128.630062149", "128.708992661", "128.620183486", "128.689334123", "3754"]'
b'["2022-01-21 14:29:00", "128.709091447", "128.709091447", "128.639940811", "128.669576798", "6464"]'
b'["2022-01-21 14:28:00", "128.709091447", "128.738727434", "128.699212785", "128.738727434", "9272"]'
b'["2022-01-21 14:27:00", "128.812817402", "128.857271382", "128.728848772", "128.738727434", "9058"]'
b'["2022-01-21 14:24:00", "128.80787807", "128.839983723", "128.788120746", "128.817756733", "3485"]'
b'["2022-01-21 14:23:00", "128.867150044", "128.867150044", "128.768363421", "128.817756733", "68424"]'
b'["2022-01-21 14:19:00", "128.900836283", "128.936300681", "128.857271382", "128.857271382", "2726"]'
b'["2022-01-21 14:18:00", "128.867150044", "128.8918467", "128.867150044", "128.8918467", "3092"]'
b'["2022-01-21 14:17:00", "128.946179343", "128.946179343", "128.867150044", "128.906565907", "3302"]'
b'["2022-01-21 14:16:00", "128.857271382", "128.977889849", "128.857271382", "128.977889849", "7758"]'
b'["2022-01-21 14:14:00", "128.74090074", "128.867150044", "128.723909441", "128.867150044", "8321"]'
b'["2022-01-21 14:13:00", "128.736554128", "128.743666765", "128.689334123", "128.743666765", "7385"]'
b'["2022-01-21 14:11:00", "128.817756733", "128.827635395", "128.754533294", "128.754533294", "2071"]'
b'["2022-01-21 14:10:00", "128.768462208", "128.827635395", "128.758484759", "128.787231666", "5846"]'
b'["2022-01-21 14:09:00", "128.827635395", "128.827635395", "128.778242083", "128.778242083", "2965"]'
b'["2022-01-21 14:07:00", "128.916543356", "128.985693992", "128.916543356", "128.98371826", "4326"]'
b'["2022-01-21 14:05:00", "128.827635395", "128.926422018", "128.827635395", "128.913382184", "6527"]'
b'["2022-01-21 14:03:00", "128.788120746", "128.827635395", "128.738727434", "128.797999408", "5243"]'
b'["2022-01-21 14:02:00", "128.827635395", "128.827635395", "128.74030802", "128.758089612", "3913"]'
b'["2022-01-21 14:01:00", "128.857271382", "128.886907369", "128.768363421", "128.817756733", "5302"]'
b'["2022-01-21 14:00:00", "128.827635395", "128.84739272", "128.738727434", "128.827635395", "5573"]'
b'["2022-01-21 13:58:00", "128.956058005", "129.015329979", "128.934720095", "129.015329979", "3110"]'
b'["2022-01-21 13:57:00", "128.957539805", "128.985693992", "128.926422018", "128.965936668", "7999"]'
b'["2022-01-21 13:56:00", "129.022245043", "129.025208642", "128.936300681", "128.936300681", "4523"]'
b'["2022-01-21 13:52:00", "129.005451317", "129.015231193", "128.956058005", "128.980754661", "5998"]'
b'["2022-01-21 13:45:00", "128.921482687", "128.946179343", "128.8918467", "128.8918467", "1800"]'
b'["2022-01-21 13:43:00", "128.881968038", "128.965936668", "128.877028707", "128.886907369", "6130"]'
b'["2022-01-21 13:42:00", "128.837514057", "128.896786031", "128.837514057", "128.896786031", "4403"]'
b'["2022-01-21 13:41:00", "128.867150044", "128.867150044", "128.797999408", "128.80787807", "3493"]'
b'["2022-01-21 13:40:00", "128.886907369", "128.886907369", "128.80787807", "128.852332051", "5255"]'
b'["2022-01-21 13:39:00", "128.80787807", "128.946179343", "128.80787807", "128.936300681", "8609"]'
b'["2022-01-21 13:37:00", "128.817756733", "128.857271382", "128.718970109", "128.718970109", "4371"]'
b'["2022-01-21 13:36:00", "128.867150044", "128.867150044", "128.768363421", "128.817756733", "4860"]'
b'["2022-01-21 13:35:00", "128.934423735", "128.955070139", "128.898070257", "128.916543356", "2967"]'
b'["2022-01-21 13:34:00", "128.827635395", "128.916543356", "128.822696064", "128.896786031", "4820"]'
b'["2022-01-21 13:31:00", "128.689334123", "128.877028707", "128.669576798", "128.877028707", "8911"]'
b'["2022-01-21 13:29:00", "128.797999408", "128.797999408", "128.708597514", "128.738727434", "5476"]'
b'["2022-01-21 13:27:00", "128.501639538", "128.639940811", "128.491760876", "128.610304824", "4520"]'
b'["2022-01-21 13:26:00", "128.541154188", "128.55192193", "128.491760876", "128.521396863", "6028"]'
b'["2022-01-21 13:25:00", "128.516457532", "128.600426162", "128.501639538", "128.600327375", "5178"]'
b'["2022-01-21 13:24:00", "128.491760876", "128.570691388", "128.481882214", "128.511518201", "6146"]'
b'["2022-01-21 13:23:00", "128.560911512", "128.560911512", "128.481882214", "128.501639538", "4869"]'
b'["2022-01-21 13:21:00", "128.630062149", "128.630062149", "128.511518201", "128.55103285", "9873"]'
b'["2022-01-21 13:18:00", "128.788120746", "128.837514057", "128.743666765", "128.837514057", "6409"]'
b'["2022-01-21 13:16:00", "128.985693992", "129.015329979", "128.837514057", "128.867150044", "7626"]'
b'["2022-01-21 13:14:00", "128.862210713", "128.910221012", "128.862210713", "128.867150044", "2647"]'
b'["2022-01-21 13:13:00", "128.857271382", "128.946179343", "128.837514057", "128.916543356", "4039"]'
b'["2022-01-21 13:08:00", "128.963960935", "128.963960935", "128.862210713", "128.877028707", "8383"]'
b'["2022-01-21 13:07:00", "128.995572655", "129.056326428", "128.985693992", "129.005451317", "3429"]'
b'["2022-01-21 13:04:00", "129.064723291", "129.064723291", "128.989941817", "128.990633323", "3332"]'
b'["2022-01-21 13:03:00", "129.084480616", "129.114116603", "129.005451317", "129.114116603", "8998"]'
b'["2022-01-21 13:02:00", "129.193145901", "129.203024563", "129.074601953", "129.084480616", "5447"]'
b'["2022-01-21 13:01:00", "129.054844629", "129.23266055", "129.025208642", "129.183168452", "6222"]'
b'["2022-01-21 13:00:00", "129.005451317", "129.054844629", "128.97581533", "129.054844629", "10972"]'
b'["2022-01-21 12:58:00", "128.995572655", "129.049905297", "128.936300681", "129.038149689", "5639"]'
b'["2022-01-21 12:55:00", "129.123995265", "129.153631252", "129.064723291", "129.094359278", "3590"]'
b'["2022-01-21 12:54:00", "129.084480616", "129.193145901", "129.084480616", "129.123995265", "5887"]'
b'["2022-01-21 12:51:00", "128.936399467", "129.025208642", "128.936300681", "129.005451317", "4363"]'
b'["2022-01-21 12:50:00", "129.068477183", "129.068477183", "128.916543356", "128.962182776", "6306"]'
b'["2022-01-21 12:49:00", "129.114116603", "129.183267239", "129.054844629", "129.054844629", "9442"]'
b'["2022-01-21 12:48:00", "129.025208642", "129.094359278", "129.015329979", "129.085073335", "29476"]'
b'["2022-01-21 12:47:00", "129.14375259", "129.14375259", "129.054844629", "129.054844629", "6167"]'
b'["2022-01-21 12:46:00", "128.956058005", "129.123995265", "128.956058005", "129.114116603", "5012"]'
b'["2022-01-21 12:45:00", "128.965936668", "128.97670441", "128.916543356", "128.946179343", "2153"]'
b'["2022-01-21 12:44:00", "129.025208642", "129.054844629", "128.97581533", "129.005451317", "12009"]'
b'["2022-01-21 12:43:00", "129.060969399", "129.084480616", "129.035087304", "129.035087304", "4482"]'
b'["2022-01-21 12:40:00", "128.877028707", "128.956058005", "128.837514057", "128.956058005", "26794"]'
b'["2022-01-21 12:37:00", "128.886907369", "128.886907369", "128.718970109", "128.758484759", "7601"]'
b'["2022-01-21 12:35:00", "128.956058005", "128.97581533", "128.886907369", "128.9524029", "4101"]'
b'["2022-01-21 12:34:00", "129.015329979", "129.015329979", "128.956058005", "128.965936668", "4218"]'
b'["2022-01-21 12:31:00", "128.926422018", "128.936300681", "128.84739272", "128.857271382", "4773"]'
b'["2022-01-21 12:30:00", "129.025208642", "129.025208642", "128.916543356", "128.956058005", "5438"]'
b'["2022-01-21 12:29:00", "129.015329979", "129.054844629", "129.005451317", "129.025208642", "5254"]'
b'["2022-01-21 12:27:00", "129.015329979", "129.015329979", "128.946179343", "128.985693992", "5859"]'
b'["2022-01-21 12:26:00", "128.970875999", "128.995572655", "128.906664694", "128.995572655", "5530"]'
b'["2022-01-21 12:23:00", "129.035087304", "129.074601953", "128.956058005", "129.005451317", "11898"]'
b'["2022-01-21 12:19:00", "128.797999408", "128.906664694", "128.758484759", "128.84739272", "21592"]'
b'["2022-01-21 12:16:00", "129.049905297", "129.054844629", "128.97581533", "128.985693992", "20410"]'
b'["2022-01-21 12:14:00", "128.973938384", "129.064723291", "128.973938384", "129.005451317", "10858"]'
b'["2022-01-21 12:12:00", "129.094359278", "129.133873927", "129.025208642", "129.074601953", "19218"]'
b'["2022-01-21 12:11:00", "129.173388577", "129.212903226", "129.114116603", "129.114116603", "9812"]'
b'["2022-01-21 12:09:00", "129.212903226", "129.212903226", "129.173388577", "129.173388577", "3080"]'
b'["2022-01-21 12:07:00", "129.282053862", "129.311689849", "129.252417875", "129.282053862", "6915"]'
b'["2022-01-21 12:05:00", "129.311689849", "129.341325836", "129.252417875", "129.252417875", "5155"]'
b'["2022-01-21 12:04:00", "129.23266055", "129.291932524", "129.183267239", "129.23266055", "13952"]'
b'["2022-01-21 12:03:00", "129.2721752", "129.361083161", "129.242539213", "129.242539213", "11030"]'
b'["2022-01-21 12:01:00", "129.449991122", "129.449991122", "129.301811187", "129.311689849", "6136"]'
b'["2022-01-21 12:00:00", "129.321568511", "129.499384433", "129.321568511", "129.449991122", "8618"]'
b'["2022-01-21 11:57:00", "129.30230512", "129.331150814", "129.252417875", "129.330854454", "4401"]'
b'["2022-01-21 11:56:00", "129.331447174", "129.361083161", "129.23266055", "129.321568511", "8654"]'
b'["2022-01-21 11:55:00", "129.262296537", "129.291932524", "129.202431844", "129.242539213", "4204"]'
b'["2022-01-21 11:53:00", "129.449991122", "129.449991122", "129.311689849", "129.311689849", "3878"]'
b'["2022-01-21 11:49:00", "129.454930453", "129.489505771", "129.380840485", "129.380840485", "8609"]'
b'["2022-01-21 11:48:00", "129.56853507", "129.56853507", "129.370961823", "129.459869784", "8779"]'
b'["2022-01-21 11:47:00", "129.499384433", "129.578413732", "129.459869784", "129.56853507", "8978"]'
b'["2022-01-21 11:46:00", "129.385779817", "129.499384433", "129.311689849", "129.489505771", "27099"]'
b'["2022-01-21 11:44:00", "129.282053862", "129.351204498", "129.282053862", "129.341325836", "10797"]'
b'["2022-01-21 11:43:00", "129.499384433", "129.499384433", "129.282053862", "129.291932524", "33704"]'
b'["2022-01-21 11:40:00", "129.620101687", "129.627807044", "129.410476472", "129.479627109", "15074"]'
b'["2022-01-21 11:38:00", "129.855016277", "129.88564013", "129.726593667", "129.736274756", "19591"]'
b'["2022-01-21 11:36:00", "130.092104173", "130.092104173", "129.884652264", "129.914288251", "29550"]'
b'["2022-01-21 11:31:00", "129.924166913", "129.988378218", "129.82538029", "129.894530926", "23206"]'
b'["2022-01-21 11:29:00", "129.884652264", "129.943924238", "129.810562297", "129.894530926", "17894"]'
b'["2022-01-21 11:27:00", "129.855016277", "129.924166913", "129.736472329", "129.894530926", "7065"]'
b'["2022-01-21 11:26:00", "129.924166913", "129.9538029", "129.775986978", "129.82538029", "12790"]'
b'["2022-01-21 11:25:00", "130.032832199", "130.032832199", "129.934045576", "129.9538029", "7816"]'
b'["2022-01-21 11:24:00", "130.101982835", "130.111861497", "130.052589524", "130.062468186", "4695"]'
b'["2022-01-21 11:18:00", "129.771047647", "129.9538029", "129.706836342", "129.850076946", "5969"]'
b'["2022-01-21 11:15:00", "129.627807044", "129.726593667", "129.558656407", "129.667321693", "6967"]'
b'["2022-01-21 11:14:00", "129.538899083", "129.677200355", "129.52902042", "129.627807044", "3438"]'
b'["2022-01-21 11:13:00", "129.647564368", "129.647564368", "129.489505771", "129.558557621", "5030"]'
b'["2022-01-21 11:12:00", "129.716715004", "129.716715004", "129.553717076", "129.637685706", "5433"]'
b'["2022-01-21 11:11:00", "129.894530926", "129.919227582", "129.65744303", "129.706836342", "9129"]'
b'["2022-01-21 11:09:00", "129.874773602", "129.874773602", "129.716715004", "129.815501628", "3704"]'
b'["2022-01-21 11:08:00", "129.687079017", "129.99331755", "129.687079017", "129.914288251", "12907"]'
